出现时间(s),模式,字体大小,颜色,时间戳,弹幕池,用户ID,rowID,弹幕内容
2612.90000,5,25,15138834,1649487307,0,f5fbf58a,1744271591899971073,10,说：这孩子在娘胎里
7569.47700,1,25,16777215,1643812903,0,f5e547df,1744267511395827200,10,你为主义奋斗的时候，更好看，可惜你叛变了
2141.12200,5,18,38979,1612730106,0,ff7af87d,1744228420541267456,10,这就证明麻子懂这些，可能去过日本。而黄四郎家中有日本刀，从侧面说明他也去过日本
6460.21000,5,25,15138834,1596600085,0,555a9248,1744202146556984832,10,鹅，俄，是俄敢过去
3735.15300,5,25,16777215,1645011209,0,17d6d4f4,1744268649637658112,10,这就开始胳膊肘往外拐了？
4473.24300,1,25,16777215,1589178513,0,676e064a,1744177417754295808,10,老三反过来就是黄四郎！！！！！！！！！！
5491.49400,1,25,16777215,1638086397,0,d4160079,1744261550778138112,10,张 嘴 舅 来
2926.02400,5,25,16646914,1605326390,0,cfd5d531,1744221986076278272,10,这里是作者暗骂一些导演和编剧
2409.28100,1,25,16777215,1595842271,0,e2e90038,1744197582483144195,10,把你的腿对半开（噗）
948.11900,5,25,15138834,1616584865,0,2c41a395,1744231115087986176,10,注意阳光照在谁身上
3243.94200,1,25,16777215,1547734482,0,58023878,1744151017596960256,10,师爷说了一辈子谎话，不多的真话还让人抢了
2268.23500,1,25,16777215,1628450252,0,e48e7802,1744247960545312256,10,这就是当狗的下场，用的到的时候好言好语，好吃好喝的伺候着，用不到的时候，可就是狗肉馆
3249.77500,5,25,41194,1612951346,0,70059467,1744228779028430337,10,师爷呸了一口。
5499.96900,5,25,14811775,1596198689,0,626856de,1744199847063371264,10,这里照应县长夫人那句 当过九回寡妇
3298.95300,1,25,16777215,1648493356,0,47a81448,1744270744096914944,10,好怕他说一句 听力考试正式开始（
1839.02000,1,25,16777215,1657375057,0,680a2fca,1744278591195102720,10,潜台词：你不能等他消化了再去诬陷他吗
6484.56700,5,25,16707842,1582439513,0,965c981c,1744168177878744576,10,秦始皇没被荆轲杀，但有人反了秦始皇
966.86500,5,25,15138834,1531837355,0,aa99e25f,1744145028206345731,10,突然发现这里只有老二跟小六的脸是在阳光底下的！
1074.27800,5,25,16646914,1658762627,0,d658f821,1744280007821278720,10,中国足球现在什么水平 ？
1039.26500,5,25,15138834,1658721514,0,67e8a9b5,1744279955660914177,10,《不定出多大冤》
1604.93900,1,25,15772458,1620494200,0,9318f873,1744235869801332224,10,故意说的反调使用暴力，引起观众对县长的反感
4827.04000,5,25,38979,1657348729,0,a8941e5b,1744278585985777153,10,这里的笑我扛不住啊，穿的也好帅!
5297.21700,1,25,16707842,1640676592,0,82c038d8,1744264174541782530,10,功利型，突击型入党，只为钱财不为人民
3088.91900,1,25,16777215,1646340414,0,ca3259d,1744269391274491392,10,栏杆：TM的会不会开枪，往哪打呢
6568.40000,5,25,15138834,1643973641,0,5a8d8a4c,1744267681583906304,10,下了一步臭棋，把老百姓仇恨拉起来了
5131.26700,5,25,16777215,1637409003,0,aa406df8,1744260726270246401,10,TMD，血压上来了哦
4169.53800,5,25,16777215,1649045357,0,1325e790,1744271227725331968,10,我来自上海浦西，充Q币
2476.55000,5,25,15138834,1644492114,0,846a8cd4,1744268244056849920,10,只有师爷真糊涂，以为还聊钱着呢
7167.33400,1,25,15138834,1644396455,0,8248bfc5,1744268098313174528,10,窃取胜利果实诋毁县长
1876.62600,5,25,41194,1648986961,0,33cc0188,1744271159609835008,10,棺方视角的是魔鬼吧hhhhhhh
3642.02500,5,25,16711680,1537959240,0,5ecfeaa4,1744147610857422336,10,前方疯狂打赏女主播现场
5246.86800,1,25,16777215,1651372810,0,60fc6811,1744273120354680320,10,大哥是真的生气了，队伍人心不齐了
1933.57800,5,25,16776960,1646322710,0,d7cac81e,1744269388380421632,10,谢谢狗东西
1953.92500,1,25,16777215,1577440234,0,449edadf,1744163949768654336,10,这个镜头已经充分说明了小六子指的就是我们，人民
6230.85200,1,25,15138834,1629682621,0,2578b575,1744251394346499584,10,让屁股飞
5261.76800,5,25,16646914,1628178758,0,a8ec9c3e,1744247146623843840,10,你是不是觉得自己很幽默
579.85300,1,25,16777215,1631622945,0,c6be6f33,1744254473670278656,10,好家伙，通缉朱元璋，大逆不道（滑稽）
1263.11400,5,25,16707842,1630045609,0,dcb7dc55,1744252171567808002,10,麻匪比城里人更懂如何做人
2148.59200,1,25,16777215,1649236448,0,11b4dcb5,1744271417618251264,10,因为他没想过要自裁，自然不会拿短刀，拿长刀是要给那几个的
7651.77200,1,25,16777215,1643091266,0,7286118c,1744266617572867585,10,今日欢呼孙大圣，只缘妖雾又重来。
7518.15500,5,25,16646914,1642856000,0,c58a359c,1744266390493249025,10,腿脚不利索：你们不走，我也不好走。
4821.05600,1,25,16777215,1585656595,0,5447a58,1744171874419523072,10,上面特么的加特么的联合舰队啊
3714.59600,1,25,16777215,1658684443,0,bed61221,1744279934018305538,10,这个镜头表现其实师爷脑子清醒也下得去手，只是没有势力才软
3738.89500,1,25,16777215,1640650837,0,bc6debdd,1744264150659415552,10,小脸煞白.jpg
2197.39200,5,25,16707842,1628752280,0,298f78d6,1744248730023935489,10,这里师爷装糊涂不知道
2819.00300,5,25,16765698,1644871432,0,e4877bd6,1744268580632968705,10,阅读理解完全避开得分点
5311.23900,1,25,15138834,1629544983,0,c69c46cb,1744251007547784704,10,这种时候老大说话 小弟插嘴 其他人当没看到 大哥和团队人心散了
3611.10800,5,25,16707842,1650454550,0,7199ce04,1744272306936528384,10,我师承赌神周润发，我的名字叫土块(Doge)
3937.67600,1,25,16777215,1662950017,0,84ee7d80,1744284659186974208,10,李易峰：好像不是这样
3020.60600,1,25,16776960,1646657774,0,43bd189d,1744269603976035840,10,登dua郎
3027.27800,5,25,15138834,1644810753,0,fad26e11,1744268506083409408,10,坏了，我成县长夫人了
3216.08800,1,25,16777215,1588985418,0,f99c8cad,1744176798490476034,10,《 哀 悼 基 督 》
6739.20400,5,25,16646914,1638079113,0,c63e57dd,1744261534797839872,10,tm的张麻子，敢杀我的马！
1082.89200,5,25,15138834,1597741620,0,aba2ce4e,1744208559379365377,10,卖凉粉的被打时  为什么会有人叫好，只有卖凉粉的穿着衣服，叫好的人都赤着上半身，你品，你细品
7710.35900,5,25,15138834,1667004330,0,dbf68cfd,1744286965005598208,10,雄关漫道真如铁，而今迈步从头越
7180.91700,1,25,16777215,1643800668,0,d20e0aa,1744267485206593024,10,开始窃取果实了
4023.95200,5,25,16776960,1659575347,0,dd83c108,1744280855565614592,10,《身怀绝癖 》
5200.89700,1,25,16777215,1645332433,0,1857e7e6,1744268850494488064,10,师爷一开口就是个离间计，这设定太猛了
7042.50700,5,25,15138834,1662734342,0,f52a54c8,1744284344337350144,10,《赝品是个好东西》
7530.07200,1,25,16777215,1660567798,0,cbc180da,1744282116373396992,10,注意二哥是喜欢男的  他背叛了大哥二哥
5350.16100,1,25,16777215,1648314365,0,c651b37c,1744270623426788865,10,拿前朝的剑，斩本朝的官
1699.68000,5,25,15138834,1604500886,0,a7d15a57,1744220884735933952,10,我们应该解放被压迫的人而不是嘲讽
4294.47600,1,25,16646914,1589650135,0,dd0fc39f,1744178622761057792,10,师爷已经来过了，石头到这里了
6763.99100,1,25,16777215,1644488024,0,7289af5d,1744268242647563778,10,邻居屯粮我屯枪，邻居就是我粮仓
1445.10600,5,25,15138834,1643620739,0,591155ca,1744267244990414337,10,让  子  弹  飞（意味深）
2378.52100,1,25,16777215,1642262709,0,d71c1453,1744265704959426050,10,什么假麻子截得，是黄老爷借张麻子的名义私吞了
4112.53700,5,25,16707842,1668426854,0,82b62760,1744287572659584512,10,《我都关着灯》
6905.92700,5,25,16777215,1663252141,0,243ec744,1744284914938854912,10,丁达尔效应（
4389.68500,1,25,16777215,1651990025,0,74b1f67b,1744273700007493120,10,《  绿  尸  函  》
4005.93300,1,25,16777215,1662824932,0,97051055,1744284499199442432,10,听说这一段足足重拍了二十回，笑场太多。
3930.80500,1,25,16777215,1644988668,0,5093aadb,1744268625830788608,10,《呸！恶心！我都关着灯》
7002.86900,5,25,9033215,1642935925,0,8a8e276c,1744266477910932992,10,CSGO玩家：回防啊！tnnd为什么不回防！
4003.56500,5,25,15138834,1644634602,0,3d28df85,1744268345785499136,10,这位更是重量级
7595.84000,1,25,16777215,1643604400,0,513f20a7,1744267202258845184,10,表面向左走，实际向右走
7638.06400,1,25,16707842,1591535806,0,3c189fcb,1744182123553668608,10,旧社会的碉楼坍塌了 他们又开始建新的碉楼
2231.15000,5,25,16707842,1667730913,0,f12de7ba,1744287303838252544,10,拉撒落在我嘴里（doge）
6189.51300,5,25,16777215,1663489229,0,735915cf,1744285085613473280,10,《惊天》《动地》《泣鬼神》
937.93200,5,25,16777215,1661275774,0,710dda9c,1744282871121624576,10,黄四郎他妈：看我干嘛呀
3080.60200,1,25,16777215,1606479159,0,3a55cbd7,1744223490522791424,10,说贞子新皮肤的那个别走哈哈哈哈哈哈
4158.28900,5,25,38979,1668791808,0,71d268fb,1744287712363462144,10,圆 锥 曲 线
1241.05000,5,25,16740868,1658637908,0,e5fdf54,1744279858134957568,10,《武举人の奇妙比喻》
7087.07000,5,25,16707842,1651402415,0,38097cad,1744273170359172608,10,截屏成功，红色vans帆布鞋，哈哈哈哈
7634.57200,5,25,16707842,1649076091,0,eb1a7fe5,1744271261866966528,10,历史周期率没有被打破，它又回来了
3387.50900,1,25,16777215,1644641044,0,4470787b,1744268352806764032,10,篡权的征兆
7654.35200,1,25,16777215,1643813062,0,f5e547df,1744267511404215808,10,最后，他骑马追了上去，太阳会照常升起，主义不会倒下
4750.05400,1,25,16777215,1658578312,0,91241126,1744279800480054785,10,脸上5个洞+4同=9同（bushi
3060.79300,5,25,16776960,1642850480,0,c58a359c,1744266351729491456,10,谁和县长睡，谁就是夫人！
286.24000,5,25,15138834,1666447826,0,dcfc0aa0,1744286724109942272,10,这个特效 毕竟不能要求几年前的电影特效做的太真
5667.65700,5,25,15138834,1658556519,0,f1f8e97,1744279761070374401,10,你来当县长夫人
2446.34600,5,25,16707842,1650337129,0,49e0230,1744272201156181505,10,偷换主语是吧！
4802.88600,5,25,16707842,1646570340,0,dd125ce6,1744269555858980352,10,dna自动变音
2337.19100,1,25,16777215,1643804365,0,a1fb28cc,1744267486087396864,10,张麻子:嗯？我TM还漏了两回？
155.86900,5,25,16707842,1658471067,0,34e76576,1744279661304659456,10,美女和驴哈哈哈哈哈哈，这不是说他自己嘛哈哈哈哈哈
1248.07300,5,25,16646914,1669475173,0,a90f6f82,1744287952235707904,10,《等您把脸养好了》
7515.94800,5,25,38979,1646639906,0,5cbd5fbf,1744269581486177792,10,花姐根本不喜欢发钱
4754.08800,1,25,10546688,1584769402,0,c701f5c0,1744171085663878656,10,脑袋后面早炸开了
3016.49100,5,25,16776960,1636369485,0,9255be8f,1744259537344445952,10,汤师爷：那不就是给我的（狗头
1909.57300,1,25,16777215,1616749144,0,e11a02d6,1744231241655303680,10,棺方视角
4586.84200,1,25,16777215,1647518834,0,252e1fa8,1744270059527781888,10,怎么还有曳光弹哈哈哈哈
3285.53900,1,25,16777215,1594481452,0,41f7bc7d,1744188850554584576,10,俩人都tm在笑，就一个师爷想哭
758.62800,5,25,15138834,1663046012,0,526c97ef,1744284755840515584,10,算逑：四川方言，你算什么，表示说话的人不爽
3955.11700,5,25,16707842,1660797589,0,25b2213d,1744282367536709124,10,前方高能吟唱《大哥你是了解我的》
2462.71100,1,25,16777215,1646926723,0,7d3b9f56,1744269722867777024,10,这里就是不想谈了，准备火拼，所以几几分已经不重要了。
2214.08700,1,25,16707842,1637667213,0,fe6108f0,1744261049550421504,10,镜头一直在转，表示周旋？
1916.48100,1,25,16777215,1658664592,0,83f12caf,1744279918759427585,10,tm当时全班在看这个，就劳资一个姓汤的
3036.67500,1,25,16777215,1659939594,0,13fdae57,1744281289004989952,10,《活活把你办踏实喽》
7726.39200,1,25,16777215,1664379908,0,217a25ea,1744285561507593728,10,张麻子到最后会不会后悔劫了那辆火车？
2897.73600,5,25,16707842,1616389820,0,bb449a5c,1744230963832995330,10,什么睡法都能有～
86.04000,5,25,16776960,1665401277,0,59f745e6,1744286237436460545,10,热知识：冯小刚是学声乐的
4627.20500,1,25,16777215,1655632041,0,3af49c8d,1744276475823046144,10,我买了件很性感的泳衣
3958.91100,1,25,16777215,1651740376,0,a23affdb,1744273499192606208,10,有时候我们和敌人都带着一样的面具
7632.84200,1,25,15138834,1642693330,0,1a5eb6a3,1744266166928457216,10,临走给扣了一顶帽子，懂得都懂
7113.70600,5,25,15138834,1651382273,0,985c2b49,1744273126159597056,10,大铁门看着挺大挺吓人，实际脆的和纸一样
5652.57500,1,25,16777215,1647868226,0,a44230bf,1744270340453875200,10,你在此处不要走动，我去买两斤喜之郎
526.25300,5,25,16646914,1663245841,0,a8ec9c3e,1744284912514547203,10,《小船静静往返，马蒂斯的海岸》
6508.19700,5,25,16707842,1646235783,0,727c1722,1744269362887441920,10,跟谁睡啊，怎么还睡啊
1011.07500,5,25,16777215,1666404959,0,775de9c3,1744286693474745856,10,《山里跪着赔钱》
1612.26400,1,25,16707842,1657912984,0,1663b3f2,1744279087129607680,10,武举人真毒，把路堵死了，现实中这种人最恶毒，最可恨
3237.72700,5,25,52480,1668578766,0,85f163a3,1744287638954753537,10,师爷：有点熟悉啊 这台词
2518.70200,1,25,16777215,1522112746,0,d78a3b6e,1744139636604714502,10,这种哨民间艺人甚至能做到一辈子含在口中，用时即取
3533.21500,5,25,16646914,1669538024,0,86033e25,1744287982082375168,10,老三现在直接说老二放下，没喊二哥
1639.24000,5,25,16776960,1660716123,0,8c016155,1744282263283088896,10,《早期阴阳怪气人》
7583.75200,5,25,16646914,1656885369,0,fe4debe2,1744278134410231296,10,走，都可以走，一个个都走逑了，养儿子不如养窝狗！（声嘶力竭）
7590.36700,1,25,15138834,1610888841,0,f50e24d6,1744227004351299072,10,形左实右走修
1760.21400,5,25,15138834,1665018627,0,6979b90,1744286035161955840,10,注意看这里胡万眼里的眼泪，应该是看见了曾经的自己
7508.18500,1,25,15138834,1646495897,0,b346aa7e,1744269504654917123,10,为什么这个女抢的回答大哥的问题！！
3614.42400,5,25,16646914,1579008139,0,fad9e589,1744164915926580738,10,这句话真有味，姜文他在“闪光”，佩服！！1
6452.38000,1,25,16777215,1568561086,0,355ae676,1744158847020350976,10,除了俄，没有活物敢过去
1.81000,1,25,16777215,1558446077,0,92f8d1f7,1744154248125398528,10,汤师爷，你告诉我什么叫TM的惊喜
2233.13000,5,25,15138834,1666450015,0,dcfc0aa0,1744286729059220992,10,《地主家也没有余粮啊》
2181.15100,5,25,15138834,1658737312,0,32069f0,1744279962849951232,10,三个人10086个心眼子
5315.07200,1,25,16777215,1658381836,0,a3a455f0,1744279542446472705,10,大哥的话花姐不听，三哥的话听，老三，你想造反啊
3944.42200,5,25,15138834,1657543300,0,ccb2d9b9,1744278708308459008,10,张麻子：老子TM本来就是土匪。
7035.35100,1,25,16777215,1649164485,0,31c27480,1744271349620194816,10,这么一看，没有觉悟的人还挺恶心的。
5654.40200,1,25,16777215,1649679003,0,419f312d,1744271745797373440,10,大风起兮雾飞扬，驴肉火锅美女烫
3808.77700,5,25,15138834,1625844869,0,82066481,1744243728668737025,10,1966
277.73700,1,25,16707842,1587964603,0,ee651c56,1744173060895849984,10,镰刀和斧头，镰刀割麦，斧头干架
4383.24200,1,25,16777215,1582966431,0,5b6899cc,1744168694340173313,10,脸够红！这句话真内涵，我到现在才注意到
132.26500,5,25,16646914,1665806977,0,148a80ca,1744286406701792768,10,因为刘邦和项羽的夫人其实都没好下场，夫人才骂
7523.44400,5,25,41194,1661936294,0,63c2abaf,1744283483573894657,10,感觉大哥很像阮小七，梁山好汉尽皆散伙，只有小七留在石碣村
2176.13000,5,25,15138834,1658720738,0,1a5e44d7,1744279955585416705,10,拿了就真成要饭的了
4387.24300,5,25,16777215,1595403596,0,2f7913f6,1744194793715580417,10,漫     展
3392.03900,1,25,16777215,1662730228,0,ba5b33b4,1744284320144604672,10,老三这个时候就已经想当大哥了，是伏笔，二哥是向着姜文
7163.95100,5,25,15138834,1656385657,0,379e6686,1744277651142524416,10,《高晓松》
5271.02600,1,25,16777215,1649141399,0,17206b28,1744271325737827840,10,大哥一下就知道了。。。。。。。。。
1214.55500,1,25,16777215,1593155557,0,f4cc22ff,1744186232277089792,10,他们其实还是封建的，没有真正的改变，只是怕枪
4859.13900,5,25,15138834,1658635047,0,82569b90,1744279853445725696,10,打  情  骂  俏
5727.11100,1,25,16777215,1647629077,0,7fdc9402,1744270171641527808,10,原来还能这么骂人
4720.97300,5,25,15138834,1644739125,0,c2f541ab,1744268433068965376,10,死人比活人有用
1610.26000,5,25,16777215,1623694725,0,826420ce,1744240315922955776,10,不谈立场，当个理中客(确信)
1984.08700,5,25,38979,1667016160,0,781b8809,1744286969778716160,10,三张牌，三张k，你摸出来一张小王，不愧是你啊！，赌神发哥
